server_label,timestamp,elapsed_sec,interval_sec,goodput_bps,snd_cwnd_bytes,srtt_us,rttvar_us,retransmits,total_retrans,lost,pacing_rate_bps,delivery_rate_bps,bytes_acked,bytes_sent_kernel,bytes_sent_app,snd_ssthresh,snd_mss,min_rtt_us
"speedtest.awbb.net:5202 (Amarillo, US)",1771989198.272864,2.4513,0.2097,141888772.65253097,1148264,77000,1000,,11584,8,,,11577512,12725605,12713984,1141024,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989198.498333,2.6768,0.2255,117885907.45635569,1178672,77000,12000,,11584,8,,,14900464,16090757,17432576,1141024,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989198.730203,2.9087,0.2319,160589176.48733637,603816,39000,1000,,110048,77,,,19554928,20268701,20185088,593680,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989198.930256,3.1087,0.2,115290854.26998709,615400,39000,1000,,110048,77,,,22437768,23163253,23724032,593680,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989199.1358862,3.3143,0.2056,122379712.71884337,626984,40000,1000,,110048,77,,,25582824,26319893,26869760,593680,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989199.3425732,3.521,0.2067,124293283.72604583,637120,39000,1000,,110048,77,,,28794488,29541693,30146560,593680,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989199.555341,3.7338,0.2128,118259107.60184744,645808,39000,2000,,110048,77,,,31939544,32695437,33292288,593680,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989199.837535,4.016,0.2822,99292146.9168388,459016,43000,6000,,366344,254,,,35442256,36149037,35782656,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989200.0423439,4.2208,0.2048,87896193.69450805,469152,39000,0,,366344,254,,,37692448,38527981,38666240,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989200.244651,4.4231,0.2023,93447849.84814602,477840,38000,0,,366344,254,,,40055584,40899805,41025536,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989200.445761,4.6242,0.2011,97486318.26517482,486528,39000,0,,366344,254,,,42505600,43358509,43515904,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989200.6497831,4.8282,0.204,97658109.18461595,495216,38000,0,,366344,254,,,44996160,45857757,46006272,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989200.8521972,5.0305,0.2023,92459904.88043462,502456,41000,0,,366344,254,,,47334680,48203517,48365568,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989201.054998,5.2334,0.2028,91956585.52968971,509696,42000,2000,,366344,254,,,49665960,50542037,50724864,457568,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989201.306153,5.4846,0.2513,91421042.23819494,362000,39000,1000,,377928,262,,,52537344,53276765,52953088,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989201.507273,5.6857,0.2011,74641146.26070103,370688,40000,0,,377928,262,,,54413408,55162061,55181312,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989201.7199051,5.8984,0.2127,73694597.33011371,379376,41000,2000,,377928,262,,,56372552,57129893,57147392,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989201.921767,6.1002,0.2018,71743368.84465598,386616,42000,4000,,377928,262,,,58182552,58947133,58982400,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989202.127346,6.3058,0.2056,80975845.68587194,393856,40000,2000,,377928,262,,,60263328,61035149,61079552,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989202.330785,6.5092,0.2034,77100048.70484799,399648,39000,1000,,377928,262,,,62223920,63001533,63045632,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989202.531306,6.7097,0.2005,82893167.33943449,405440,40000,1000,,377928,262,,,64301800,65085205,65142784,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989202.7394218,6.9179,0.2081,80657178.824905,411232,39000,2000,,377928,262,,,66399952,67189149,67239936,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989202.945838,7.1243,0.2064,85081437.75843912,415576,38000,1000,,377928,262,,,68595120,69388661,69468160,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989203.156675,7.335,0.2108,84583628.67245068,419920,42000,1000,,377928,262,,,70823592,71621477,71696384,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989203.36515,7.5436,0.2085,85928904.38848814,422816,40000,1000,,377928,262,,,73063648,73864429,73924608,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989203.577091,7.7555,0.2119,83195346.80970216,425712,39000,1000,,377928,262,,,75267504,76071181,76152832,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989203.780416,7.9588,0.2033,82382403.62345754,428608,39000,2000,,377928,262,,,77361312,78167885,78249984,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989203.985982,8.1644,0.2056,86329574.85493855,431504,39000,1000,,377928,262,,,79579648,80389117,80478208,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989204.195768,8.3742,0.2098,89684219.71665272,432952,38000,0,,377928,262,,,81931200,82742117,82837504,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989204.399426,8.5778,0.2037,86572931.31190687,434400,39000,2000,,377928,262,,,84135056,84947421,85065728,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989204.599793,8.7782,0.2003,90313029.65396927,435848,38000,1000,,377928,262,,,86396832,87210645,87293952,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989204.814039,8.9924,0.2142,87003675.40016367,437296,38000,1000,,377928,262,,,88726664,89541925,89653248,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989205.014824,9.1932,0.2008,88733807.63450652,437296,38000,1000,,377928,262,,,90953688,91768949,91881472,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989205.22367,9.402,0.2088,90299637.71349402,437296,38000,1000,,377928,262,,,93311032,94126293,94240768,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989205.444761,9.6231,0.2211,85038209.50048247,443088,42000,3000,,377928,262,,,95661136,96482189,96600064,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989205.6540852,9.8325,0.2093,89750908.73320694,450328,40000,3000,,377928,262,,,98009792,98838085,98959360,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989205.862111,10.0405,0.208,89763323.0614935,457568,39000,1000,,377928,262,,,100343968,101179501,101318656,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989206.0710888,10.2495,0.209,95397032.82012042,466256,39000,1000,,377928,262,,,102835976,103680197,103809024,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989206.281404,10.4598,0.2103,94335753.16920465,473496,38000,0,,377928,262,,,105316400,106167861,106299392,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989206.494266,10.6726,0.2128,98797576.43230587,480736,38000,0,,377928,262,,,107944520,108803221,108920832,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989206.6989288,10.8773,0.2047,98090764.807811,489424,40000,1000,,377928,262,,,110453904,111321293,111411200,360552,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989206.9022138,11.0806,0.2033,81135324.42664233,356208,40000,0,,380824,264,,,112515856,113252429,113246208,344624,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989207.110045,11.2884,0.2078,74847961.28652877,369240,38000,0,,380824,264,,,114460024,115210125,115212288,344624,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989207.322617,11.5009,0.2125,66982154.66985573,382272,38000,1000,,380824,264,,,116239616,117002749,117047296,344624,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989207.527989,11.7064,0.2054,71163412.68992962,393856,48000,4000,,380824,264,,,118066992,118841709,118882304,344624,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989207.742205,11.9205,0.2141,52407533.23832147,286704,40000,2000,,443088,307,,,119469800,120199629,120061952,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989207.952756,12.1311,0.2106,59466121.61018878,293944,38000,0,,443088,307,,,121035088,121772157,121634816,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989208.157687,12.3359,0.2048,61251056.41631723,299736,40000,1000,,443088,307,,,122603272,123346133,123207680,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989208.3738189,12.5522,0.2163,61760026.33028469,305528,39000,1000,,443088,307,,,124272816,125021469,124911616,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989208.583828,12.7622,0.21,64758637.31360754,309872,37000,0,,443088,307,,,125972768,126725765,126615552,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989208.786794,12.9651,0.203,61752872.991124876,314216,40000,1000,,443088,307,,,127539504,128296845,128188416,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989208.99255,13.1709,0.2058,65359445.4064329,318560,43000,4000,,443088,307,,,129220632,129982317,129892352,278016,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989209.206284,13.3846,0.2137,46031144.18741221,227336,40000,1000,,459016,318,,,130450296,131136685,130940928,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989209.429756,13.6081,0.2235,46753891.03587209,234576,38000,1000,,459016,318,,,131756392,132450021,132251648,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989209.6449559,13.8233,0.2152,48828676.01490623,240368,39000,2000,,459016,318,,,133069728,133769149,133562368,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989209.853887,14.0322,0.209,49284151.33330955,246160,39000,2000,,459016,318,,,134357000,135062213,134873088,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989210.0596218,14.238,0.2057,51127194.48573862,250504,39000,1000,,459016,318,,,135671784,136381341,136183808,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989210.260473,14.4388,0.2009,51502942.68722331,253400,39000,0,,459016,318,,,136964848,137677301,137494528,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989210.482888,14.6612,0.2224,51202753.26577715,257744,39000,1000,,459016,318,,,138388232,139105029,138936320,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989210.6938822,14.8719,0.2107,54324678.401576154,260640,39000,1000,,459016,318,,,139818856,140538549,140378112,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989210.905735,15.0841,0.2122,49132089.06969955,263536,38000,1000,,459016,318,,,141122056,141844645,141688832,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989211.117845,15.2962,0.2121,54070620.2558436,264984,38000,1000,,459016,318,,,142555576,143279613,143130624,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989211.330693,15.509,0.2129,53875589.41770592,267880,38000,0,,459016,318,,,143989096,144716029,144572416,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989211.533002,15.7113,0.2023,56974962.31877766,270776,39000,1000,,459016,318,,,145429856,146159685,146014208,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989211.753768,15.932,0.2207,52015456.30057692,278016,44000,5000,,459016,318,,,146864824,147601893,147456000,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989211.969527,16.1478,0.2158,58508168.10226253,286704,38000,1000,,459016,318,,,148443144,149188901,149028864,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989212.177631,16.3559,0.2081,59895695.14619589,293944,38000,1000,,459016,318,,,150001192,150754189,150601728,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989212.378438,16.5568,0.2008,62356236.06830297,302632,38000,1000,,459016,318,,,151566480,152328165,152174592,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989212.59312,16.7714,0.2146,62278336.760060385,309872,38000,1000,,459016,318,,,153237472,154006397,153878528,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989212.799058,16.9774,0.206,60292274.03802261,317112,47000,3000,,459016,318,,,154789728,155565893,155451392,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989213.002572,17.1809,0.2035,67230185.19651197,324352,38000,1000,,459016,318,,,156499816,157283221,157155328,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989213.2061582,17.3844,0.2036,66123412.22139378,333040,38000,1000,,459016,318,,,158182392,158974485,158859264,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989213.41412,17.5924,0.208,70016016.58045651,340280,38000,0,,459016,318,,,160002528,160801861,160694272,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989213.625932,17.8041,0.2117,68574130.95925635,347520,39000,2000,,459016,318,,,161816872,162623445,162529280,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989213.833855,18.0121,0.208,69655714.16941226,354760,39000,1000,,459016,318,,,163628320,164442133,164364288,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989214.0456011,18.2239,0.2118,58532044.956560366,362000,69000,14000,,459016,318,,,165177680,165998733,165937152,224440,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989214.265051,18.4434,0.2195,31879239.78102642,262088,107000,28000,,489424,339,,,166052272,166802397,166592512,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989214.473431,18.6516,0.2083,22415794.192685705,272224,105000,12000,,489424,339,,,166635840,167397525,167116800,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989214.764292,18.9426,0.2909,11586710.892946118,282360,197000,53000,,489424,339,,,167057208,167829029,167641088,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989214.965854,19.1441,0.2015,10117200.0074029,289600,257000,32000,,489424,339,,,167312056,168091117,167903232,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989215.1986618,19.3769,0.2328,18211098.266456317,301184,116000,39000,,489424,339,,,167842024,168632669,168427520,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989215.427636,19.6058,0.229,25600447.239287004,311320,117000,5000,,489424,339,,,168574712,169375493,169213952,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989215.653205,19.8312,0.2254,19532536.552603338,318560,138000,12000,,489424,339,,,169124952,169932973,169738240,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989215.9125419,20.0907,0.2595,19772081.760997165,325800,144000,19000,,489424,339,,,169766416,170581677,170393600,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989216.140268,20.3185,0.2278,33410959.293111157,333040,69000,4000,,489424,339,,,170717752,171540253,171442176,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989216.341675,20.5199,0.2014,46886945.66411889,338832,47000,4000,,489424,339,,,171897872,172726165,172621824,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989216.558269,20.7365,0.2166,61706520.384035416,343176,40000,0,,489424,339,,,173568864,174401501,174325760,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989216.7653508,20.9436,0.2071,70484064.10251795,346072,39000,1000,,489424,339,,,175393344,176228877,176160768,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989216.980534,21.1588,0.2152,69769228.03700128,348968,41000,2000,,489424,339,,,177269952,178108381,177995776,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989217.183838,21.3621,0.2033,71795192.49429314,351864,38000,0,,489424,339,,,179094432,179935757,179830784,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989217.38508,21.5633,0.2012,72180955.04729652,354760,38000,1000,,489424,339,,,180910224,181754445,181665792,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989217.596264,21.7745,0.2112,74055564.57194877,356208,38000,1000,,489424,339,,,182865024,183710693,183631872,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989217.8021472,21.9804,0.2059,71404129.37988125,357656,46000,1000,,489424,339,,,184702536,185549653,185466880,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989218.0066292,22.1849,0.2045,71604054.95003161,359104,40000,1000,,489424,339,,,186532808,187381373,187301888,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989218.211179,22.3894,0.2045,72111366.88479573,360552,38000,0,,489424,339,,,188376112,189226125,189136896,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989218.41693,22.5951,0.2058,76222933.34378794,360552,37000,0,,489424,339,,,190336704,191186717,191102976,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989218.628247,22.8065,0.2113,74773901.8163382,362000,38000,1000,,489424,339,,,192311776,193163237,193069056,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989218.831605,23.0098,0.2033,71554717.86110654,362000,38000,1000,,489424,339,,,194130464,194981925,194904064,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989219.040779,23.219,0.2092,75971745.58230425,362000,39000,0,,489424,339,,,196117120,196968581,196870144,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989219.2525702,23.4307,0.2118,73469752.8460662,362000,38000,0,,489424,339,,,198061784,198913245,198836224,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989219.474747,23.6529,0.2222,70806596.09601879,362000,40000,2000,,489424,339,,,200028168,200879629,200802304,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989219.684059,23.8622,0.2093,75809722.8010262,362000,39000,1000,,489424,339,,,202011928,202863389,202768384,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989219.889632,24.0678,0.2056,71112166.1429386,364896,38000,0,,489424,339,,,203839304,204693661,204603392,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989220.0978088,24.2759,0.2081,75143641.4971372,372136,39000,0,,489424,339,,,205794104,206655701,206569472,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989220.314202,24.4924,0.2164,72474295.51907119,380824,38000,0,,489424,339,,,207754696,208624981,208535552,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989220.522223,24.7004,0.208,79957383.93956184,388064,38000,1000,,489424,339,,,209834024,210711549,210632704,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989220.730033,24.9082,0.2078,80879319.45706162,395304,38000,0,,489424,339,,,211935072,212819837,212729856,253400,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989220.9468758,25.1251,0.2168,61167619.18621788,285256,40000,0,,498112,345,,,213592984,214376389,214171648,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989221.155545,25.3338,0.2087,58780335.42116801,296840,39000,1000,,498112,345,,,215126416,215921405,215744512,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989221.361493,25.5397,0.2059,60804683.580879845,308424,40000,2000,,498112,345,,,216691704,217498277,217317376,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989221.571716,25.7499,0.2102,63542193.43622402,318560,39000,0,,498112,345,,,218361248,219177957,219021312,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989221.790797,25.969,0.2191,62502491.50433133,328696,44000,2000,,498112,345,,,220072784,220899629,220725248,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989221.9931898,26.1714,0.2024,65929078.835209586,335936,39000,1000,,498112,345,,,221740880,222574965,222429184,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989222.1984231,26.3766,0.2052,70894715.99998744,344624,39000,1000,,498112,345,,,223559568,224402341,224264192,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989222.4047859,26.5829,0.2063,70565129.44297378,351864,38000,1000,,498112,345,,,225379704,226229717,226099200,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989222.611358,26.7894,0.2065,71191200.8390672,357656,40000,1000,,498112,345,,,227217216,228073021,227934208,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989222.813905,26.9921,0.2026,70029895.70285979,363448,48000,4000,,498112,345,,,228991016,229852613,229769216,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989223.023695,27.2019,0.2098,75043064.43945216,369240,39000,1000,,498112,345,,,230958848,231826237,231735296,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989223.2346518,27.4127,0.2109,74331613.1214322,373584,41000,2000,,498112,345,,,232917992,233789725,233701376,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989223.437063,27.6152,0.2025,78021258.65931407,377928,37000,1000,,498112,345,,,234893064,235769141,235667456,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989223.6509209,27.8287,0.2135,77906054.11327079,382272,38000,0,,498112,345,,,236972392,237852813,237764608,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989223.856585,28.0347,0.206,75191974.81514078,385168,38000,1000,,498112,345,,,238908368,239791685,239730688,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989224.0712252,28.2494,0.2146,78203900.60287182,388064,39000,1000,,498112,345,,,241006520,241892733,241827840,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989224.2808928,28.4591,0.2097,79933450.83541393,389512,39000,1000,,498112,345,,,243101776,243989437,243924992,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989224.4869351,28.6651,0.206,81409755.14959924,392408,38000,0,,498112,345,,,245198480,246089037,246022144,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989224.686953,28.8651,0.2,79403175.4577447,393856,40000,1000,,498112,345,,,247183688,248075693,247988224,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989224.896745,29.0749,0.2098,79180440.53676414,395304,39000,1000,,498112,345,,,249260120,250153573,250085376,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989225.101838,29.28,0.2051,81957884.68772809,396752,38000,1000,,498112,345,,,251361168,252256069,252182528,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989225.311816,29.4899,0.21,80221023.9617118,396752,39000,0,,498112,345,,,253466560,254361461,254279680,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989225.516674,29.6947,0.2048,81791122.22259322,398200,38000,0,,498112,345,,,255560368,256456717,256376832,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989225.719637,29.8977,0.203,82246719.53362183,398200,38000,0,,498112,345,,,257646936,258543285,258473984,279464,1448,
"speedtest.awbb.net:5202 (Amarillo, US)",1771989225.8255281,30.0036,0.1059,77440167.46946341,398200,39000,1000,,498112,345,,,258672120,259568469,259522560,279464,1448,
