server_label,timestamp,elapsed_sec,interval_sec,goodput_bps,snd_cwnd_bytes,srtt_us,rttvar_us,retransmits,total_retrans,lost,pacing_rate_bps,delivery_rate_bps,bytes_acked,bytes_sent_kernel,bytes_sent_app,snd_ssthresh,snd_mss,min_rtt_us
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181720.9787385,2.0772,0.2196,32447547.846103337,429552,115406,38,0,8,0,35731944,29711528,11635678,12076173,14417920,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181721.192047,2.2905,0.2133,29290194.309630286,432288,115455,71,0,8,0,35944352,29869512,12416806,12860037,15204352,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181721.410936,2.5094,0.2189,28943173.335758887,435024,115526,165,0,8,0,36149584,29875624,13208878,13654845,15990784,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181721.6219099,2.7204,0.2109,29781896.652965188,437760,115466,127,0,8,0,36395960,30241992,13994110,14442813,16777216,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181721.8278134,2.9264,0.206,30651666.829717297,440496,115491,148,0,8,0,36615224,29761944,14783446,15234885,17563648,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181722.0709555,3.1694,0.243,30131505.19342009,443232,115506,79,0,8,0,36838144,30183512,15698638,16152813,18481152,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181722.273166,3.3717,0.2024,31203618.150072612,444600,115615,313,0,8,0,36916808,30700048,16487974,16943517,19267584,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181722.509168,3.6077,0.236,31021916.78427827,447336,115599,331,0,8,0,37149168,30789320,17403166,17861445,20185088,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181722.7448637,3.8434,0.2357,31063963.587756705,450072,115742,648,0,8,0,37330120,31057008,18318358,18779373,21102592,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181722.990869,4.0891,0.2457,30023325.43378282,452808,115575,166,0,8,0,37611480,31143720,19240390,19704141,22020096,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181723.2238674,4.3221,0.233,31704571.351790328,456912,115475,74,0,8,0,37989392,31530984,20163790,20630277,22937600,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181723.4549212,4.5535,0.2314,31551862.689647496,459648,115507,71,0,8,0,38201944,31645112,21076246,21545469,23855104,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181723.6861258,4.7847,0.2312,31761447.147736315,462384,115490,73,0,8,0,38435032,31723104,21994174,22466133,24772608,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181723.9173803,5.0158,0.2311,31965791.82552174,465120,115456,75,0,8,0,38673848,32008024,22917574,23392269,25690112,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181724.1450465,5.2435,0.2277,32058424.262664404,466488,115433,48,0,8,0,38795448,32246256,23830030,24307461,26607616,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181724.3612587,5.4598,0.2164,33789105.758433774,469224,115399,40,0,8,0,39034480,32433128,24743854,25224021,27525120,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181724.5881095,5.6866,0.2267,32727251.941027466,471960,115496,88,0,8,0,39228904,32611768,25671358,26154261,28442624,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181724.8133056,5.9118,0.2253,32406788.487655774,474696,115476,82,0,8,0,39463360,32780928,26583814,27069453,29360128,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181725.028996,6.1272,0.2154,34096452.03508894,477432,115464,100,0,8,0,39694944,32984408,27501742,27990117,30277632,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181725.248809,6.3474,0.2202,33352053.702303458,480168,115462,53,0,8,0,39923112,33151288,28419670,28910781,31195136,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181725.4678683,6.5662,0.2188,33606938.03320069,482904,115469,49,0,8,0,40148072,33273080,29338966,29832813,32112640,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181725.673796,6.7723,0.2061,30632448.10630269,485640,115610,286,0,8,0,40326208,33560080,30128302,30624885,32899072,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181725.895152,6.9937,0.2213,33029362.804032166,488376,115976,994,0,8,0,40425512,33623136,31042126,31541445,33816576,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181726.1127396,7.2109,0.2172,33912416.5350254,489744,115536,98,0,8,0,40693176,33810808,31962790,32463477,34734080,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181726.32197,7.4205,0.2096,35136526.79234172,492480,115532,105,0,8,0,40921840,33918136,32883454,33386877,35651584,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181726.5230682,7.6215,0.201,36253957.30201618,495216,115556,105,0,8,0,41140680,34145160,33794542,34300701,36569088,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181726.723978,7.8225,0.2009,31480095.417417213,497952,115531,120,0,8,0,41376976,34150328,34585246,35094141,37355520,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181726.9460185,8.0439,0.2215,33505294.678447384,500688,115729,339,0,8,0,41533232,34560096,35512750,36024381,38273024,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181727.1551757,8.2537,0.2098,34799357.96379695,502056,115611,126,0,8,0,41689216,34516200,36425206,36938205,39190528,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181727.3600671,8.4586,0.2049,35674670.65649235,504792,115481,57,0,8,0,41963368,34701544,37339030,37854765,40108032,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181727.5979297,8.6965,0.2378,35246599.397037044,507528,115525,34,0,8,0,42174968,34989624,38386918,38905389,41156608,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181727.8483155,8.9469,0.2504,33433446.595308404,510264,115499,120,0,8,0,42411776,35198224,39433438,39953277,42205184,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181728.0823624,9.1808,0.2339,35881759.53191412,513000,115633,58,0,8,0,42589776,35397560,40482694,41006637,43253760,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181728.2831752,9.3816,0.2008,36680212.188963726,515736,115562,177,0,8,0,42843184,35565632,41403358,41930037,44171264,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181728.5157092,9.6141,0.2325,36107790.97317811,518472,115773,542,0,8,0,42991832,35833168,42452614,42980661,45219840,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181728.7480154,9.8466,0.2325,36104826.29258864,521208,115599,137,0,8,0,43283848,35992520,43501870,44034021,46268416,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181728.9800901,10.0787,0.2321,36120723.292416155,523944,115505,85,0,8,0,43546656,36155984,44549758,45084645,47316992,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181729.2111168,10.3096,0.231,36482033.51802943,526680,115474,73,0,8,0,43785808,36403840,45603118,46140741,48365568,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181729.4420567,10.5406,0.231,36534824.03373743,529416,115510,170,0,8,0,43999448,36541848,46657846,47198205,49414144,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181729.6725352,10.7709,0.2303,36538408.7131952,532152,115690,269,0,8,0,44158168,36722608,47709838,48252933,50462720,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181729.9006157,10.9988,0.2279,36253030.261308394,534888,115429,17,0,8,0,44485376,36947688,48742678,49288509,51511296,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181730.118588,11.2168,0.218,38560975.15857647,537624,115595,315,0,8,0,44648808,37160000,49793302,50341869,52559872,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181730.321075,11.4197,0.2028,35931989.50253908,540360,115517,57,0,8,0,44906232,37323080,50704390,51252957,53477376,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181730.5299919,11.6284,0.2088,34964558.621561706,543096,115593,84,0,8,0,45103880,37141872,51616846,52169517,54394880,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181730.7551322,11.8537,0.2253,37018919.35516967,544464,115561,115,0,8,0,45230160,37628440,52659262,53214669,55443456,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181730.9713807,12.0699,0.2162,38615548.116553046,547200,115536,50,0,8,0,45467384,37793456,53703046,54261189,56492032,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181731.1907609,12.289,0.2191,38417845.239432015,549936,115651,217,0,8,0,45648984,37968760,54755038,55315917,57540608,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181731.4039645,12.5025,0.2135,39165109.86528942,552672,115570,65,0,8,0,45908544,38084328,55800190,56363805,58589184,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181731.6128385,12.7114,0.2089,40077994.72964086,555408,115582,58,0,8,0,46130976,38309720,56846710,57413061,59637760,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181731.8188536,12.9174,0.2061,35532805.52626296,558144,115754,191,0,8,0,46289288,38282832,57761902,58328253,60555264,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181732.0426364,13.1409,0.2235,37709233.007829055,560880,115536,47,0,8,0,46603968,38653968,58815262,59385717,61603840,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181732.2606525,13.3589,0.218,38356175.41843712,562248,115522,43,0,8,0,46723040,38851184,59860414,60433605,62652416,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181732.4739075,13.5725,0.2136,39356931.75336511,564984,115524,34,0,8,0,46949848,39020768,60911038,61486965,63700992,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181732.6758041,13.7741,0.2016,41634002.339906245,567720,116070,416,0,8,0,46955136,39143456,61960294,62538957,64749568,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181732.8871949,13.9856,0.2116,39883322.729516976,570456,116224,375,0,8,0,47135080,39076984,63015022,63596421,65798144,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181733.0910618,14.1895,0.2039,35852015.62913234,573192,115776,63,0,8,0,47528200,39519264,63928846,64512981,66715648,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181733.3046265,14.403,0.2135,39164919.07312331,574560,115564,96,0,8,0,47728928,39684768,64973998,65559501,67764224,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181733.5109382,14.6095,0.2065,40657523.62301327,577296,115713,285,0,8,0,47894664,39763728,66023254,66611493,68812800,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181733.7511241,14.8497,0.2402,39408394.51553385,580032,115597,102,0,8,0,48169736,39715104,67206574,67797549,69992448,313,1368,115000
"217.61.40.96:5201 (Ponte San Pietro, IT)",1773181733.9116106,15.0099,0.1602,39214186.61716077,582768,115621,94,0,8,0,48387168,39608272,67991806,68585517,70778880,313,1368,115000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181735.2289321,0.2405,0.2405,1182931.3069713966,49248,119337,234,0,0,0,6602832,1460696,35606,84853,131072,2147483647,1368,118981
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181735.4671395,0.4787,0.2382,2664774.5504562873,128592,120135,580,0,0,0,17126272,3844232,114950,232597,393216,2147483647,1368,118981
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181735.705967,0.7176,0.2389,11042047.286154684,458280,121807,2065,0,0,0,60197400,15061048,444638,902917,1441792,2147483647,1368,118967
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181735.9491942,0.9607,0.2431,45112275.8556556,1829016,121751,318,0,0,0,240360536,59741512,1815374,3619765,4587520,2147483647,1368,118860
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181736.3220646,1.3336,0.3729,71132789.95681463,1694952,222127,6033,0,4,2,73253232,93560608,5131406,6247973,6291456,1239,1368,118860
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181736.5223036,1.5339,0.2003,79274921.88444051,1694952,190284,867,0,4,0,85511688,93560608,7116398,8811349,9830400,1239,1368,118860
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181736.7400863,1.7517,0.2178,63021895.965939306,846792,118690,209,0,7,1,132888128,75087608,8831870,10485781,10616832,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181736.9490569,1.9602,0.2085,83177163.32902697,848160,118903,195,0,7,0,68478592,56575488,11000150,11857885,13762560,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181737.1736367,2.1851,0.2248,56900074.01105447,850896,118889,221,0,7,0,68707504,56887624,12599342,13457077,15335424,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181737.38378,2.3952,0.2101,59166797.88261296,852264,118841,141,0,7,0,68845544,56768336,14153390,15009757,16908288,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181737.5989618,2.6106,0.2154,58064874.869233765,855000,118967,226,0,7,0,68993632,57235992,15717014,16581589,18481152,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181737.808124,2.8198,0.2091,55364446.077034116,857736,118943,178,0,7,0,69228592,57293120,17164358,18031669,19922944,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181738.0108616,3.0223,0.2025,56903792.747266434,860472,118987,147,0,7,0,69423592,57424256,18604862,19473541,21364736,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181738.2213726,3.2329,0.2106,59653304.65158363,863208,119036,173,0,7,0,69615592,57657496,20175326,21046741,22937600,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181738.4258904,3.4376,0.2046,56097380.80963326,864576,119006,164,0,7,0,69743496,57695408,21610358,22484509,24379392,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181738.6331246,3.6448,0.2072,55986695.28356746,867312,119108,164,0,7,0,69904288,57965512,23060438,23931853,25821184,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181738.8411639,3.8527,0.208,60251114.10455319,870048,118991,135,0,7,0,70193608,58141432,24626798,25506421,27394048,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181739.0446858,4.0561,0.2033,56676295.364161946,871416,118920,179,0,7,0,70346024,58273088,26067302,26945557,28835840,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181739.2511702,4.2628,0.2068,56109412.77446469,874152,118898,181,0,7,0,70580024,58785208,27517382,28401109,30277632,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181739.4616663,4.4731,0.2103,60005510.44576823,876888,118966,241,0,7,0,70760760,58719336,29094686,29975677,31850496,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181739.67467,4.6861,0.213,58666654.02398072,879624,119056,207,0,7,0,70927880,58766744,30656942,31542037,33423360,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181739.88659,4.898,0.2119,59654727.08632713,880992,119063,139,0,7,0,71033488,58821928,32236982,33124813,34996224,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181740.0873353,5.099,0.2009,57082820.813871056,883728,118960,168,0,7,0,71315784,58798264,33670646,34563949,36438016,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181740.295039,5.3066,0.2076,60878970.18542436,886464,118972,136,0,7,0,71529888,59264528,35250686,36146725,38010880,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181740.509085,5.5207,0.2141,58623373.97984673,889200,118972,126,0,7,0,71750208,59280264,36819782,37714453,39583744,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181740.7093565,5.7211,0.2004,57443381.14433702,890568,118968,131,0,7,0,71863088,59719936,38258918,39153589,41025536,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181740.9200072,5.9316,0.2105,60361703.49798794,893304,118934,153,0,7,0,72104320,59674848,39847166,40744573,42598400,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181741.123302,6.135,0.2033,61201551.0739182,896040,118964,163,0,7,0,72307144,60199640,41402582,42302725,44171264,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181741.3252943,6.3369,0.202,57383703.56418246,897408,118944,170,0,7,0,72429792,60118248,42851294,43755541,45613056,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181741.5340667,6.5457,0.2088,60747383.71561002,900144,118900,167,0,7,0,72677496,60088512,44436806,45343789,47185920,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181741.7368062,6.7483,0.2025,61869556.830352604,902880,118919,156,0,7,0,72886448,60412264,46003166,46910149,48758784,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181741.947728,6.9592,0.2109,59558606.00200077,905616,119255,161,0,7,0,72901800,60465600,47573630,48483349,50331648,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181742.156629,7.1682,0.209,60169014.048885025,906984,118970,135,0,7,0,73186904,60455960,49145462,50062021,51904512,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181742.3608446,7.3723,0.2041,61727769.44743724,909720,119201,144,0,7,0,73264960,60550760,50720030,51633853,53477376,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181742.5646281,7.5762,0.2039,61244646.03042026,912456,119020,138,0,7,0,73597448,61076968,52280918,53202949,55050240,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181742.7782307,7.7899,0.2137,58944363.55180256,913824,118968,140,0,7,0,73739768,60993184,53855486,54778885,56623104,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181742.9848452,7.9965,0.2066,61388006.886656396,916560,119104,162,0,7,0,73881368,61254584,55440998,56361661,58195968,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181743.1968396,8.2085,0.212,63741427.45224723,919296,119085,166,0,7,0,74108680,61556840,57130478,58056613,59899904,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181743.4059002,8.4175,0.209,60733803.9350608,922032,119147,166,0,7,0,74290168,61549816,58717358,59648965,61472768,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181743.6138008,8.6252,0.2077,60654237.77806279,923400,118928,147,0,7,0,74537552,61758640,60291926,61222165,63045632,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181743.8187275,8.8302,0.2049,61358762.58355775,926136,118925,186,0,7,0,74760528,62081104,61863758,62799469,64618496,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181744.0289028,9.0406,0.2104,64551834.51847203,928872,119011,166,0,7,0,74926728,62241280,63561446,64494421,66322432,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181744.2366612,9.2481,0.2075,60388244.46916277,931608,119192,232,0,7,0,75033704,62431160,65127806,66068989,67895296,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181744.4478977,9.4594,0.2114,60107526.09431894,932976,118959,151,0,7,0,75290992,62268312,66716054,67653133,69468160,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181744.6582594,9.6698,0.2104,64459328.19945251,935712,118940,159,0,7,0,75524088,62963304,68411006,69356293,71172096,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181744.869808,9.8815,0.2117,64319840.66077342,938448,118975,165,0,7,0,75722552,62556592,70112798,71060821,72876032,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181745.0786488,10.0902,0.2087,60346512.18497376,941184,118984,160,0,7,0,75937176,62676096,71687366,72638125,74448896,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181745.285847,10.2975,0.2073,61094187.31603931,942552,118966,187,0,7,0,76058976,62915576,73270142,74219533,76021760,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181745.4916253,10.5032,0.2057,66130947.052577935,945288,118917,145,0,7,0,76311592,63466400,74970566,75922693,77725696,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181745.692619,10.7042,0.201,62389626.1558824,948024,118981,127,0,7,0,76491056,63420032,76538294,77490421,79298560,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181745.9002833,10.912,0.2078,60683102.79351427,949392,118936,157,0,7,0,76630736,63644992,78114230,79073197,80871424,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181746.113144,11.1248,0.2129,64214197.654439405,952128,118926,237,0,7,0,76857952,63615128,79822862,80784565,82575360,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181746.3190846,11.3307,0.2059,66167540.403408214,954864,119193,158,0,7,0,76905904,62574288,81526022,82489093,84279296,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181746.525552,11.5369,0.2061,60948226.535281196,957600,118971,139,0,7,0,77270024,64004296,83096486,84063661,85852160,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181746.7368655,11.7485,0.2116,64690054.15806726,958968,119001,162,0,7,0,77361064,64245816,84807854,85776397,87556096,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181746.946623,11.958,0.2095,64521469.4915055,961704,118909,127,0,7,0,77641808,64685968,86497334,87468613,89260032,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181747.1607525,12.1721,0.2141,64090523.67286872,964440,118996,135,0,7,0,77806176,64460424,88212806,89184085,90963968,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181747.3758943,12.3873,0.2152,63427585.64899404,967176,118927,155,0,7,0,78071760,64825848,89918702,90889981,92667904,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181747.5849502,12.5966,0.2093,65149132.1600407,969912,119045,148,0,7,0,78215088,65023136,91623230,92602717,94371840,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181747.7969105,12.8086,0.212,64177363.13604304,971280,118778,130,0,7,0,78501224,65364000,93323654,94304509,96075776,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181748.0010357,13.0127,0.2041,66487005.64606017,974016,119189,199,0,7,0,78450904,65162496,95019974,95998093,97779712,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181748.2121158,13.2237,0.211,64518586.901214585,976752,119205,269,0,7,0,78660960,64905608,96721766,97699885,99483648,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181748.4197235,13.4312,0.2075,65761816.03417447,979488,119481,184,0,7,0,78698920,65295152,98427662,99416725,101187584,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181748.6269038,13.6383,0.2071,65329443.16454846,980856,119147,125,0,7,0,79029752,65406416,100118510,101106205,102891520,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181748.8363507,13.848,0.2097,64962333.84879762,983592,119125,173,0,7,0,79264752,65734136,101821670,102814837,104595456,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181749.0435824,14.0551,0.2071,65846533.77871214,986328,119117,241,0,7,0,79491072,65512112,103526198,104515261,106299392,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181749.2510881,14.2627,0.2076,65780384.792055756,987696,119146,211,0,7,0,79581536,65744616,105233462,106230733,108003328,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181749.4578426,14.4695,0.2068,65949447.415964924,990432,119158,213,0,7,0,79793944,66288320,106937990,107932525,109707264,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181749.6642342,14.6759,0.2064,65806310.36184276,993168,118983,181,0,7,0,80132560,66144088,108635678,109638421,111411200,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181749.8695529,14.8811,0.2052,67042741.499184854,995904,119384,235,0,7,0,80083072,66383792,110355254,111359365,113115136,619,1368,118000
"a204.speedtest.wobcom.de:5201 (Amsterdam, NL)",1773181749.9928186,15.0045,0.1234,67294021.8641113,997272,119259,216,0,7,0,80276880,66630688,111393566,112400413,114163712,619,1368,118000
"41.226.22.119:9206 (Tunis, TN)",1773181751.5529554,0.2726,0.2726,1124033.1880154267,51984,135277,339,0,0,0,6148432,1451976,38342,82117,131072,2147483647,1368,134857
"41.226.22.119:9206 (Tunis, TN)",1773181751.8241715,0.5439,0.2712,2905037.1840144563,150480,135539,494,0,0,0,17763736,4180504,136838,287317,524288,2147483647,1368,134495
"41.226.22.119:9206 (Tunis, TN)",1773181752.0971136,0.8148,0.2709,9916684.981054101,487008,136596,195,0,0,0,57045008,13372120,472662,955565,1441792,2147483647,1368,134397
"41.226.22.119:9206 (Tunis, TN)",1773181752.2987607,1.0183,0.2035,47652317.45576192,1699056,170133,749,0,0,0,159786024,39585560,1684710,3367349,4456448,2147483647,1368,134397
"41.226.22.119:9206 (Tunis, TN)",1773181752.600291,1.32,0.3017,42909061.974904165,1658016,192247,1029,0,1,1,141883808,93243416,3303054,6145629,6160384,1212,1368,134397
"41.226.22.119:9206 (Tunis, TN)",1773181752.857058,1.5768,0.2568,89010648.13562919,1658016,141163,1014,0,3,0,112755240,93493576,6160422,7822437,8781824,1212,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181753.1326153,1.8521,0.2753,89797518.88064706,829008,141909,237,0,4,0,56081448,57012888,9250630,10081005,10354688,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181753.3522942,2.072,0.2199,49524928.34272911,830376,134758,416,0,4,0,59154888,49147384,10611790,11443533,13369344,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181753.563031,2.2826,0.2106,50140281.51159625,833112,134655,179,0,4,0,59395032,49380344,11931910,12767757,14680064,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181753.784098,2.5038,0.2212,47252238.640297085,834480,134695,141,0,4,0,59474944,49492040,13238350,14072829,15990784,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181753.9940605,2.7137,0.21,50664939.80382364,837216,134863,257,0,4,0,59595616,49462024,14568046,15409365,17301504,606,1368,134000
